snapshot_time,snapshot_label,node_id,position_x,position_y,role,is_failed,is_orphan,parent_gui,cluster_id,num_children,energy_remaining,hop_count,addr,ch_addr
362.761970,At_T3_After_Recovery_Node_85,16,441.54849719366985,676.1118822844454,UNREGISTERED,NO,NO,,,0,21599.912569,,,
362.761970,At_T3_After_Recovery_Node_85,17,433.6609522994523,733.0507774777633,UNREGISTERED,NO,NO,,,0,21599.893376,,,
362.761970,At_T3_After_Recovery_Node_85,18,428.42351231786915,809.0596065683781,UNREGISTERED,NO,NO,,,0,21599.891249,,,
362.761970,At_T3_After_Recovery_Node_85,19,413.3044556068666,889.5107155178393,UNREGISTERED,NO,NO,,,0,21599.925679,,,
362.761970,At_T3_After_Recovery_Node_85,20,482.2953568355153,222.1833089845091,REGISTERED,NO,NO,21,,0,21599.779690,4,"[22,3]",
362.761970,At_T3_After_Recovery_Node_85,21,478.7783784943958,258.5316613684891,CLUSTER_HEAD,NO,NO,22,22,3,21599.741667,3,"[12,2]","[22,254]"
362.761970,At_T3_After_Recovery_Node_85,22,441.73491724846247,329.0009384519528,CLUSTER_HEAD,NO,NO,11,12,4,21599.743267,2,"[12,2]","[12,254]"
362.761970,At_T3_After_Recovery_Node_85,23,458.69751636442606,398.45523581462686,ROUTER,NO,NO,22,,0,21599.758742,3,"[12,1]",
362.761970,At_T3_After_Recovery_Node_85,24,511.9003302949405,477.32029189447,ROUTER,NO,NO,33,,0,21599.810546,5,"[33,1]",
362.761970,At_T3_After_Recovery_Node_85,25,517.0000007495172,581.7945075780798,REGISTERED,NO,NO,34,,0,21599.893482,7,"[25,2]",
362.761970,At_T3_After_Recovery_Node_85,26,492.42351783898073,676.3283129241262,UNREGISTERED,NO,NO,,,0,21599.939719,,,
362.761970,At_T3_After_Recovery_Node_85,27,499.0626031404207,723.2932085737683,UNREGISTERED,NO,NO,,,0,21599.902462,,,
362.761970,At_T3_After_Recovery_Node_85,28,482.34817521778723,804.4247962507183,UNREGISTERED,NO,NO,,,0,21599.912402,,,
362.761970,At_T3_After_Recovery_Node_85,29,489.2929247071711,872.3987072420821,UNREGISTERED,NO,NO,,,0,21599.938094,,,
362.761970,At_T3_After_Recovery_Node_85,30,537.1794862348304,201.23303050622752,ROUTER,NO,NO,21,,0,21599.745024,4,"[22,1]",
362.761970,At_T3_After_Recovery_Node_85,31,523.02796771326,271.5508345546859,REGISTERED,NO,NO,21,,0,21599.725485,4,"[22,2]",
362.761970,At_T3_After_Recovery_Node_85,32,518.6454665015949,325.90097871952514,ROUTER,NO,NO,22,,0,21599.733037,3,"[12,3]",
362.761970,At_T3_After_Recovery_Node_85,33,522.3103078052537,405.3928415665591,CLUSTER_HEAD,NO,YES,32,33,1,21599.838166,4,"[33,1]","[33,254]"
362.761970,At_T3_After_Recovery_Node_85,34,573.4556771716863,533.0321112859832,CLUSTER_HEAD,NO,NO,24,25,4,21599.817105,6,"[25,1]","[25,254]"
362.761970,At_T3_After_Recovery_Node_85,35,566.0100853046647,563.5963199040085,REGISTERED,NO,NO,34,,0,21599.850867,7,"[25,4]",
362.761970,At_T3_After_Recovery_Node_85,36,605.0022421303236,668.5084924994018,UNREGISTERED,NO,NO,,,0,21599.956072,,,
362.761970,At_T3_After_Recovery_Node_85,37,580.8237597534786,727.7000871402527,UNREGISTERED,NO,NO,,,0,21599.914176,,,
362.761970,At_T3_After_Recovery_Node_85,38,571.2958231610007,778.0299222500877,UNREGISTERED,NO,NO,,,0,21599.928966,,,
362.761970,At_T3_After_Recovery_Node_85,39,617.080918925689,873.5739658229493,UNREGISTERED,NO,NO,,,0,21599.969139,,,
362.761970,At_T3_After_Recovery_Node_85,40,575.1484108806133,202.10241670037422,CLUSTER_HEAD,NO,NO,30,31,1,21599.799868,5,"[31,1]","[31,254]"
362.761970,At_T3_After_Recovery_Node_85,41,610.3557282151479,252.31471689396204,REGISTERED,NO,NO,40,,0,21599.819074,6,"[31,1]",
362.761970,At_T3_After_Recovery_Node_85,42,641.3704664381531,365.3979115983206,REGISTERED,NO,NO,52,,0,21599.928691,12,"[65,1]",
362.761970,At_T3_After_Recovery_Node_85,43,627.7229998878051,404.10236557546995,CLUSTER_HEAD,NO,NO,44,45,0,21599.930081,8,"[45,1]","[45,254]"
362.761970,At_T3_After_Recovery_Node_85,44,604.5067311819015,491.355202260328,ROUTER,NO,NO,34,,0,21599.802605,7,"[25,3]",
362.761970,At_T3_After_Recovery_Node_85,45,639.8210106182687,566.9955759722967,ROUTER,NO,NO,34,,0,21599.819758,7,"[25,1]",
362.761970,At_T3_After_Recovery_Node_85,46,633.6604449253332,673.8830843422606,UNREGISTERED,NO,NO,,,0,21599.931174,,,
362.761970,At_T3_After_Recovery_Node_85,47,661.8543831007356,761.0914842680075,UNREGISTERED,NO,NO,,,0,21599.910907,,,
362.761970,At_T3_After_Recovery_Node_85,48,694.9938936535937,779.453939119187,UNREGISTERED,NO,NO,,,0,21599.911007,,,
362.761970,At_T3_After_Recovery_Node_85,49,652.4347220547897,859.609507913892,UNREGISTERED,NO,NO,,,0,21599.937883,,,
362.761970,At_T3_After_Recovery_Node_85,50,672.3942720277463,168.434321902835,UNREGISTERED,NO,NO,,,0,21599.984022,,,
362.761970,At_T3_After_Recovery_Node_85,51,714.4149025466832,295.2289437102392,REGISTERED,NO,NO,52,,0,21599.907585,12,"[65,2]",
362.761970,At_T3_After_Recovery_Node_85,52,724.5859085770669,351.074111765282,CLUSTER_HEAD,NO,NO,53,65,3,21599.890550,11,"[65,1]","[65,254]"
362.761970,At_T3_After_Recovery_Node_85,53,727.7140025905433,429.5737199738291,ROUTER,NO,NO,64,,0,21599.896836,10,"[65,2]",
362.761970,At_T3_After_Recovery_Node_85,54,688.6940550195295,531.6771473298098,CLUSTER_HEAD,NO,NO,45,46,2,21599.850758,8,"[46,1]","[46,254]"
362.761970,At_T3_After_Recovery_Node_85,55,698.8131839976097,562.965811606574,REGISTERED,NO,NO,54,,0,21599.863675,9,"[46,1]",
362.761970,At_T3_After_Recovery_Node_85,56,712.212226776341,667.044229018249,UNREGISTERED,NO,NO,,,0,21599.959285,,,
362.761970,At_T3_After_Recovery_Node_85,57,761.1498749271435,751.9264547384893,UNREGISTERED,NO,NO,,,0,21599.922567,,,
362.761970,At_T3_After_Recovery_Node_85,58,722.8280805245103,778.7569041292918,UNREGISTERED,NO,NO,,,0,21599.895422,,,
362.761970,At_T3_After_Recovery_Node_85,59,729.0983463091471,857.8675543731596,UNREGISTERED,NO,NO,,,0,21599.921313,,,
362.761970,At_T3_After_Recovery_Node_85,60,768.9158594847182,196.2060086996542,UNREGISTERED,NO,NO,,,0,21599.949964,,,
362.761970,At_T3_After_Recovery_Node_85,61,763.497401736886,257.7252476326963,REGISTERED,NO,NO,71,,0,21599.893361,14,"[63,1]",
362.761970,At_T3_After_Recovery_Node_85,62,764.1019348256126,323.9634022554057,ROUTER,NO,NO,52,,0,21599.884827,12,"[65,3]",
362.761970,At_T3_After_Recovery_Node_85,63,803.6937526222692,419.14580831716245,REGISTERED,NO,NO,74,,0,21599.889806,12,"[66,4]",
362.761970,At_T3_After_Recovery_Node_85,64,756.2482256089158,496.24271759512897,ROUTER,NO,NO,54,,0,21599.827271,9,"[46,2]",
362.761970,At_T3_After_Recovery_Node_85,65,789.1451940539798,555.7699866092837,ROUTER,NO,NO,64,,0,21599.871159,10,"[65,1]",
362.761970,At_T3_After_Recovery_Node_85,66,785.5378400805566,664.0001333820411,UNREGISTERED,NO,NO,,,0,21599.947477,,,
362.761970,At_T3_After_Recovery_Node_85,67,812.3223869090717,754.9362062687602,UNREGISTERED,NO,NO,,,0,21599.920030,,,
362.761970,At_T3_After_Recovery_Node_85,68,792.8279931107043,838.3442291074676,UNREGISTERED,NO,NO,,,0,21599.904031,,,
362.761970,At_T3_After_Recovery_Node_85,69,826.5204837453006,882.3333676682533,UNREGISTERED,NO,NO,,,0,21599.961784,,,
362.761970,At_T3_After_Recovery_Node_85,70,819.2870292529333,210.65346116083896,REGISTERED,NO,NO,71,,0,21599.931487,14,"[63,2]",
362.761970,At_T3_After_Recovery_Node_85,71,843.3710593948554,282.65640702292376,CLUSTER_HEAD,NO,NO,62,63,3,21599.910858,13,"[63,1]","[63,254]"
362.761970,At_T3_After_Recovery_Node_85,72,853.0399385612658,322.72681871709284,REGISTERED,NO,NO,71,,0,21599.909719,14,"[63,3]",
362.761970,At_T3_After_Recovery_Node_85,73,847.4528523662768,417.71364256852365,REGISTERED,NO,NO,74,,0,21599.912409,12,"[66,2]",
362.761970,At_T3_After_Recovery_Node_85,74,850.4229535339923,491.8004024076869,CLUSTER_HEAD,NO,NO,65,66,4,21599.847811,11,"[66,1]","[66,254]"
362.761970,At_T3_After_Recovery_Node_85,75,848.1287163093793,555.1281368817013,CLUSTER_HEAD,NO,NO,74,76,1,21599.896002,12,"[66,1]","[76,254]"
362.761970,At_T3_After_Recovery_Node_85,76,887.6745038968746,675.2697823576476,UNREGISTERED,NO,NO,,,0,21599.953542,,,
362.761970,At_T3_After_Recovery_Node_85,77,909.9163440306868,727.5985001413849,UNREGISTERED,NO,NO,,,0,21599.928092,,,
362.761970,At_T3_After_Recovery_Node_85,78,862.5305772485774,789.6746268099105,UNREGISTERED,NO,NO,,,0,21599.944774,,,
362.761970,At_T3_After_Recovery_Node_85,79,917.0905574747093,871.6878207637375,UNREGISTERED,NO,NO,,,0,21599.948203,,,
362.761970,At_T3_After_Recovery_Node_85,80,917.795955104234,170.33145659519425,UNREGISTERED,NO,NO,,,0,21599.969510,,,
362.761970,At_T3_After_Recovery_Node_85,81,946.8865452135002,277.28935313995055,UNREGISTERED,NO,NO,,,0,21599.932922,,,
362.761970,At_T3_After_Recovery_Node_85,82,934.0445743392862,343.7509495641725,UNREGISTERED,NO,NO,,,0,21599.902874,,,
362.761970,At_T3_After_Recovery_Node_85,83,958.3017186380113,421.7531828861063,UNREGISTERED,NO,NO,,,0,21599.929611,,,
362.761970,At_T3_After_Recovery_Node_85,84,928.00628921822,528.9875216650922,ROUTER,NO,NO,74,,0,21599.889692,12,"[66,3]",
362.761970,At_T3_After_Recovery_Node_85,85,936.0114651670935,566.2318521608157,UNDISCOVERED,NO,NO,,,0,21599.945182,,,
362.761970,At_T3_After_Recovery_Node_85,86,962.6796194150663,686.1761530409004,UNREGISTERED,NO,NO,,,0,21599.908375,,,
362.761970,At_T3_After_Recovery_Node_85,87,956.6811462730992,744.0851081130561,UNREGISTERED,NO,NO,,,0,21599.922567,,,
362.761970,At_T3_After_Recovery_Node_85,88,985.6500671215712,805.481766528868,UNREGISTERED,NO,NO,,,0,21599.923733,,,
362.761970,At_T3_After_Recovery_Node_85,89,992.5774581478606,873.1553030235262,UNREGISTERED,NO,NO,,,0,21599.932309,,,
362.761970,At_T3_After_Recovery_Node_85,90,989.0327192088653,231.60860089229863,UNREGISTERED,NO,NO,,,0,21599.938920,,,
362.761970,At_T3_After_Recovery_Node_85,91,985.8849335948341,287.0358579369218,UNREGISTERED,NO,NO,,,0,21599.920259,,,
362.761970,At_T3_After_Recovery_Node_85,92,1001.6632243967489,359.4215143185263,UNREGISTERED,NO,NO,,,0,21599.928619,,,
362.761970,At_T3_After_Recovery_Node_85,93,1033.282098392376,400.10290888078157,UNREGISTERED,NO,NO,,,0,21599.945059,,,
362.761970,At_T3_After_Recovery_Node_85,94,1013.1373601483285,489.64205886732435,REGISTERED,NO,NO,95,,0,21599.924487,14,"[85,2]",
362.761970,At_T3_After_Recovery_Node_85,95,1007.0218830902194,560.9552409644073,CLUSTER_HEAD,NO,NO,84,85,2,21599.923737,13,"[85,1]","[85,254]"
362.761970,At_T3_After_Recovery_Node_85,96,1036.6841918329485,629.868457736494,CLUSTER_HEAD,NO,NO,95,97,0,21599.950140,14,"[85,1]","[97,254]"
362.761970,At_T3_After_Recovery_Node_85,97,1009.9909320039804,723.675538362311,UNREGISTERED,NO,NO,,,0,21599.929059,,,
362.761970,At_T3_After_Recovery_Node_85,98,1016.7150602314451,780.8896686000546,UNREGISTERED,NO,NO,,,0,21599.930417,,,
362.761970,At_T3_After_Recovery_Node_85,99,1083.106315018801,870.8374865629639,UNREGISTERED,NO,NO,,,0,21599.975403,,,
381.566605,After_T3_Stabilization_1,0,299.84398268804483,185.1910024612609,ROUTER,NO,NO,1,,0,21599.885904,1,"[0,2]",
381.566605,After_T3_Stabilization_1,1,291.2903844316383,274.3006767325388,ROOT,NO,NO,,0,3,21599.816831,0,"[0,254]","[0,254]"
381.566605,After_T3_Stabilization_1,2,288.9285774506964,340.4339981094863,ROUTER,NO,NO,1,,0,21599.858963,1,"[0,3]",
381.566605,After_T3_Stabilization_1,3,296.5319500912085,406.0434434760707,CLUSTER_HEAD,NO,NO,2,3,0,21599.921965,2,"[3,1]","[3,254]"
381.566605,After_T3_Stabilization_1,4,360.7824473322143,492.5581141021177,ROUTER,NO,NO,13,,0,21599.832223,5,"[24,1]",
381.566605,After_T3_Stabilization_1,5,367.91709918829287,569.1648823215173,REGISTERED,NO,NO,14,,0,21599.867941,7,"[5,2]",
381.566605,After_T3_Stabilization_1,6,352.4079665340105,664.5492878578648,UNREGISTERED,NO,NO,,,0,21599.957375,,,
381.566605,After_T3_Stabilization_1,7,382.4887037301087,744.2326915083939,UNREGISTERED,NO,NO,,,0,21599.905897,,,
381.566605,After_T3_Stabilization_1,8,379.4091430515301,817.0644939199916,UNREGISTERED,NO,NO,,,0,21599.920489,,,
381.566605,After_T3_Stabilization_1,9,351.12400325565375,869.1914108340076,UNREGISTERED,NO,NO,,,0,21599.957642,,,
381.566605,After_T3_Stabilization_1,10,388.670840539026,175.0336926137502,CLUSTER_HEAD,NO,NO,0,1,0,21599.925010,2,"[1,1]","[1,254]"
381.566605,After_T3_Stabilization_1,11,369.10210290198074,288.18924736088735,ROUTER,NO,NO,1,,0,21599.793586,1,"[0,1]",
381.566605,After_T3_Stabilization_1,12,376.61202984349086,333.5860857602995,REGISTERED,NO,YES,22,,0,21599.853927,3,"[12,4]",
381.566605,After_T3_Stabilization_1,13,393.21182623218795,435.88132024084274,CLUSTER_HEAD,NO,NO,23,24,1,21599.845675,4,"[24,1]","[24,254]"
381.566605,After_T3_Stabilization_1,14,426.6312269368072,526.368384147473,CLUSTER_HEAD,NO,NO,4,5,2,21599.867324,6,"[5,1]","[5,254]"
381.566605,After_T3_Stabilization_1,15,443.53893714478244,579.753312645143,REGISTERED,NO,NO,14,,0,21599.951297,7,"[5,1]",
381.566605,After_T3_Stabilization_1,16,441.54849719366985,676.1118822844454,UNREGISTERED,NO,NO,,,0,21599.903292,,,
381.566605,After_T3_Stabilization_1,17,433.6609522994523,733.0507774777633,UNREGISTERED,NO,NO,,,0,21599.882436,,,
381.566605,After_T3_Stabilization_1,18,428.42351231786915,809.0596065683781,UNREGISTERED,NO,NO,,,0,21599.880570,,,
381.566605,After_T3_Stabilization_1,19,413.3044556068666,889.5107155178393,UNREGISTERED,NO,NO,,,0,21599.918163,,,
381.566605,After_T3_Stabilization_1,20,482.2953568355153,222.1833089845091,REGISTERED,NO,NO,21,,0,21599.754546,4,"[22,3]",
381.566605,After_T3_Stabilization_1,21,478.7783784943958,258.5316613684891,CLUSTER_HEAD,NO,NO,22,22,3,21599.717050,3,"[12,2]","[22,254]"
381.566605,After_T3_Stabilization_1,22,441.73491724846247,329.0009384519528,CLUSTER_HEAD,NO,NO,11,12,4,21599.723508,2,"[12,2]","[12,254]"
381.566605,After_T3_Stabilization_1,23,458.69751636442606,398.45523581462686,ROUTER,NO,NO,22,,0,21599.739152,3,"[12,1]",
381.566605,After_T3_Stabilization_1,24,511.9003302949405,477.32029189447,ROUTER,NO,NO,33,,0,21599.791182,5,"[33,1]",
381.566605,After_T3_Stabilization_1,25,517.0000007495172,581.7945075780798,REGISTERED,NO,NO,34,,0,21599.877735,7,"[25,2]",
381.566605,After_T3_Stabilization_1,26,492.42351783898073,676.3283129241262,UNREGISTERED,NO,NO,,,0,21599.933139,,,
381.566605,After_T3_Stabilization_1,27,499.0626031404207,723.2932085737683,UNREGISTERED,NO,NO,,,0,21599.892496,,,
381.566605,After_T3_Stabilization_1,28,482.34817521778723,804.4247962507183,UNREGISTERED,NO,NO,,,0,21599.904744,,,
381.566605,After_T3_Stabilization_1,29,489.2929247071711,872.3987072420821,UNREGISTERED,NO,NO,,,0,21599.932860,,,
381.566605,After_T3_Stabilization_1,30,537.1794862348304,201.23303050622752,ROUTER,NO,NO,21,,0,21599.716472,4,"[22,1]",
381.566605,After_T3_Stabilization_1,31,523.02796771326,271.5508345546859,REGISTERED,NO,NO,21,,0,21599.694836,4,"[22,2]",
381.566605,After_T3_Stabilization_1,32,518.6454665015949,325.90097871952514,ROUTER,NO,NO,22,,0,21599.710068,3,"[12,3]",
381.566605,After_T3_Stabilization_1,33,522.3103078052537,405.3928415665591,CLUSTER_HEAD,NO,YES,32,33,1,21599.823625,4,"[33,1]","[33,254]"
381.566605,After_T3_Stabilization_1,34,573.4556771716863,533.0321112859832,CLUSTER_HEAD,NO,NO,24,25,4,21599.793642,6,"[25,1]","[25,254]"
381.566605,After_T3_Stabilization_1,35,566.0100853046647,563.5963199040085,REGISTERED,NO,NO,34,,0,21599.829418,7,"[25,4]",
381.566605,After_T3_Stabilization_1,36,605.0022421303236,668.5084924994018,UNREGISTERED,NO,NO,,,0,21599.951086,,,
381.566605,After_T3_Stabilization_1,37,580.8237597534786,727.7000871402527,UNREGISTERED,NO,NO,,,0,21599.906089,,,
381.566605,After_T3_Stabilization_1,38,571.2958231610007,778.0299222500877,UNREGISTERED,NO,NO,,,0,21599.923540,,,
381.566605,After_T3_Stabilization_1,39,617.080918925689,873.5739658229493,UNREGISTERED,NO,NO,,,0,21599.966906,,,
381.566605,After_T3_Stabilization_1,40,575.1484108806133,202.10241670037422,CLUSTER_HEAD,NO,NO,30,31,1,21599.776939,5,"[31,1]","[31,254]"
381.566605,After_T3_Stabilization_1,41,610.3557282151479,252.31471689396204,REGISTERED,NO,NO,40,,0,21599.797833,6,"[31,1]",
381.566605,After_T3_Stabilization_1,42,641.3704664381531,365.3979115983206,REGISTERED,NO,NO,52,,0,21599.918007,12,"[65,1]",
381.566605,After_T3_Stabilization_1,43,627.7229998878051,404.10236557546995,CLUSTER_HEAD,NO,NO,44,45,0,21599.919036,8,"[45,1]","[45,254]"
381.566605,After_T3_Stabilization_1,44,604.5067311819015,491.355202260328,ROUTER,NO,NO,34,,0,21599.778115,7,"[25,3]",
381.566605,After_T3_Stabilization_1,45,639.8210106182687,566.9955759722967,ROUTER,NO,NO,34,,0,21599.796889,7,"[25,1]",
381.566605,After_T3_Stabilization_1,46,633.6604449253332,673.8830843422606,UNREGISTERED,NO,NO,,,0,21599.924309,,,
381.566605,After_T3_Stabilization_1,47,661.8543831007356,761.0914842680075,UNREGISTERED,NO,NO,,,0,21599.902690,,,
381.566605,After_T3_Stabilization_1,48,694.9938936535937,779.453939119187,UNREGISTERED,NO,NO,,,0,21599.903193,,,
381.566605,After_T3_Stabilization_1,49,652.4347220547897,859.609507913892,UNREGISTERED,NO,NO,,,0,21599.932736,,,
381.566605,After_T3_Stabilization_1,50,672.3942720277463,168.434321902835,UNREGISTERED,NO,NO,,,0,21599.983153,,,
381.566605,After_T3_Stabilization_1,51,714.4149025466832,295.2289437102392,REGISTERED,NO,NO,52,,0,21599.892655,12,"[65,2]",
381.566605,After_T3_Stabilization_1,52,724.5859085770669,351.074111765282,CLUSTER_HEAD,NO,NO,53,65,3,21599.876387,11,"[65,1]","[65,254]"
381.566605,After_T3_Stabilization_1,53,727.7140025905433,429.5737199738291,ROUTER,NO,NO,64,,0,21599.880221,10,"[65,2]",
381.566605,After_T3_Stabilization_1,54,688.6940550195295,531.6771473298098,CLUSTER_HEAD,NO,NO,45,46,2,21599.831899,8,"[46,1]","[46,254]"
381.566605,After_T3_Stabilization_1,55,698.8131839976097,562.965811606574,REGISTERED,NO,NO,54,,0,21599.843737,9,"[46,1]",
381.566605,After_T3_Stabilization_1,56,712.212226776341,667.044229018249,UNREGISTERED,NO,NO,,,0,21599.955905,,,
381.566605,After_T3_Stabilization_1,57,761.1498749271435,751.9264547384893,UNREGISTERED,NO,NO,,,0,21599.914933,,,
381.566605,After_T3_Stabilization_1,58,722.8280805245103,778.7569041292918,UNREGISTERED,NO,NO,,,0,21599.886244,,,
381.566605,After_T3_Stabilization_1,59,729.0983463091471,857.8675543731596,UNREGISTERED,NO,NO,,,0,21599.914808,,,
381.566605,After_T3_Stabilization_1,60,768.9158594847182,196.2060086996542,UNREGISTERED,NO,NO,,,0,21599.943381,,,
381.566605,After_T3_Stabilization_1,61,763.497401736886,257.7252476326963,CLUSTER_HEAD,NO,NO,71,62,0,21599.874682,14,"[63,1]","[62,254]"
381.566605,After_T3_Stabilization_1,62,764.1019348256126,323.9634022554057,ROUTER,NO,NO,52,,0,21599.863665,12,"[65,3]",
381.566605,After_T3_Stabilization_1,63,803.6937526222692,419.14580831716245,REGISTERED,NO,NO,74,,0,21599.870736,12,"[66,4]",
381.566605,After_T3_Stabilization_1,64,756.2482256089158,496.24271759512897,ROUTER,NO,NO,54,,0,21599.801060,9,"[46,2]",
381.566605,After_T3_Stabilization_1,65,789.1451940539798,555.7699866092837,ROUTER,NO,NO,64,,0,21599.849590,10,"[65,1]",
381.566605,After_T3_Stabilization_1,66,785.5378400805566,664.0001333820411,UNREGISTERED,NO,NO,,,0,21599.943068,,,
381.566605,After_T3_Stabilization_1,67,812.3223869090717,754.9362062687602,UNREGISTERED,NO,NO,,,0,21599.912868,,,
381.566605,After_T3_Stabilization_1,68,792.8279931107043,838.3442291074676,UNREGISTERED,NO,NO,,,0,21599.894511,,,
381.566605,After_T3_Stabilization_1,69,826.5204837453006,882.3333676682533,UNREGISTERED,NO,NO,,,0,21599.957710,,,
381.566605,After_T3_Stabilization_1,70,819.2870292529333,210.65346116083896,REGISTERED,NO,NO,71,,0,21599.916676,14,"[63,2]",
381.566605,After_T3_Stabilization_1,71,843.3710593948554,282.65640702292376,CLUSTER_HEAD,NO,NO,62,63,3,21599.891432,13,"[63,1]","[63,254]"
381.566605,After_T3_Stabilization_1,72,853.0399385612658,322.72681871709284,REGISTERED,NO,NO,71,,0,21599.892917,14,"[63,3]",
381.566605,After_T3_Stabilization_1,73,847.4528523662768,417.71364256852365,REGISTERED,NO,NO,74,,0,21599.896138,12,"[66,2]",
381.566605,After_T3_Stabilization_1,74,850.4229535339923,491.8004024076869,CLUSTER_HEAD,NO,NO,65,66,4,21599.821482,11,"[66,1]","[66,254]"
381.566605,After_T3_Stabilization_1,75,848.1287163093793,555.1281368817013,CLUSTER_HEAD,NO,NO,74,76,1,21599.874121,12,"[66,1]","[76,254]"
381.566605,After_T3_Stabilization_1,76,887.6745038968746,675.2697823576476,UNREGISTERED,NO,NO,,,0,21599.949824,,,
381.566605,After_T3_Stabilization_1,77,909.9163440306868,727.5985001413849,REGISTERED,NO,NO,86,,0,21599.921442,16,"[97,1]",
381.566605,After_T3_Stabilization_1,78,862.5305772485774,789.6746268099105,UNREGISTERED,NO,NO,,,0,21599.940200,,,
381.566605,After_T3_Stabilization_1,79,917.0905574747093,871.6878207637375,UNREGISTERED,NO,NO,,,0,21599.942820,,,
381.566605,After_T3_Stabilization_1,80,917.795955104234,170.33145659519425,UNREGISTERED,NO,NO,,,0,21599.967805,,,
381.566605,After_T3_Stabilization_1,81,946.8865452135002,277.28935313995055,UNREGISTERED,NO,NO,,,0,21599.926708,,,
381.566605,After_T3_Stabilization_1,82,934.0445743392862,343.7509495641725,UNREGISTERED,NO,NO,,,0,21599.892482,,,
381.566605,After_T3_Stabilization_1,83,958.3017186380113,421.7531828861063,UNREGISTERED,NO,NO,,,0,21599.921693,,,
381.566605,After_T3_Stabilization_1,84,928.00628921822,528.9875216650922,ROUTER,NO,NO,74,,0,21599.865393,12,"[66,3]",
381.566605,After_T3_Stabilization_1,85,936.0114651670935,566.2318521608157,REGISTERED,NO,NO,75,,0,21599.928522,13,"[76,1]",
381.566605,After_T3_Stabilization_1,86,962.6796194150663,686.1761530409004,CLUSTER_HEAD,NO,NO,96,97,1,21599.896393,15,"[97,1]","[97,254]"
381.566605,After_T3_Stabilization_1,87,956.6811462730992,744.0851081130561,UNREGISTERED,NO,NO,,,0,21599.914855,,,
381.566605,After_T3_Stabilization_1,88,985.6500671215712,805.481766528868,UNREGISTERED,NO,NO,,,0,21599.915981,,,
381.566605,After_T3_Stabilization_1,89,992.5774581478606,873.1553030235262,UNREGISTERED,NO,NO,,,0,21599.925233,,,
381.566605,After_T3_Stabilization_1,90,989.0327192088653,231.60860089229863,UNREGISTERED,NO,NO,,,0,21599.933580,,,
381.566605,After_T3_Stabilization_1,91,985.8849335948341,287.0358579369218,UNREGISTERED,NO,NO,,,0,21599.913040,,,
381.566605,After_T3_Stabilization_1,92,1001.6632243967489,359.4215143185263,UNREGISTERED,NO,NO,,,0,21599.922083,,,
381.566605,After_T3_Stabilization_1,93,1033.282098392376,400.10290888078157,UNREGISTERED,NO,NO,,,0,21599.938995,,,
381.566605,After_T3_Stabilization_1,94,1013.1373601483285,489.64205886732435,CLUSTER_HEAD,NO,NO,95,95,0,21599.907025,14,"[85,2]","[95,254]"
381.566605,After_T3_Stabilization_1,95,1007.0218830902194,560.9552409644073,CLUSTER_HEAD,NO,NO,84,85,2,21599.904271,13,"[85,1]","[85,254]"
381.566605,After_T3_Stabilization_1,96,1036.6841918329485,629.868457736494,ROUTER,NO,NO,95,,0,21599.937712,14,"[85,1]",
381.566605,After_T3_Stabilization_1,97,1009.9909320039804,723.675538362311,UNREGISTERED,NO,NO,,,0,21599.922740,,,
381.566605,After_T3_Stabilization_1,98,1016.7150602314451,780.8896686000546,UNREGISTERED,NO,NO,,,0,21599.924302,,,
381.566605,After_T3_Stabilization_1,99,1083.106315018801,870.8374865629639,UNREGISTERED,NO,NO,,,0,21599.972624,,,
412.761970,After_T3_Stabilization_1,0,299.84398268804483,185.1910024612609,ROUTER,NO,NO,1,,0,21599.872897,1,"[0,2]",
412.761970,After_T3_Stabilization_1,1,291.2903844316383,274.3006767325388,ROOT,NO,NO,,0,3,21599.799305,0,"[0,254]","[0,254]"
412.761970,After_T3_Stabilization_1,2,288.9285774506964,340.4339981094863,ROUTER,NO,NO,1,,0,21599.843534,1,"[0,3]",
412.761970,After_T3_Stabilization_1,3,296.5319500912085,406.0434434760707,CLUSTER_HEAD,NO,NO,2,3,0,21599.911141,2,"[3,1]","[3,254]"
412.761970,After_T3_Stabilization_1,4,360.7824473322143,492.5581141021177,ROUTER,NO,NO,13,,0,21599.810008,5,"[24,1]",
412.761970,After_T3_Stabilization_1,5,367.91709918829287,569.1648823215173,REGISTERED,NO,NO,14,,0,21599.846648,7,"[5,2]",
412.761970,After_T3_Stabilization_1,6,352.4079665340105,664.5492878578648,UNREGISTERED,NO,NO,,,0,21599.951818,,,
412.761970,After_T3_Stabilization_1,7,382.4887037301087,744.2326915083939,UNREGISTERED,NO,NO,,,0,21599.894108,,,
412.761970,After_T3_Stabilization_1,8,379.4091430515301,817.0644939199916,UNREGISTERED,NO,NO,,,0,21599.909171,,,
412.761970,After_T3_Stabilization_1,9,351.12400325565375,869.1914108340076,UNREGISTERED,NO,NO,,,0,21599.951161,,,
412.761970,After_T3_Stabilization_1,10,388.670840539026,175.0336926137502,CLUSTER_HEAD,NO,NO,0,1,0,21599.914029,2,"[1,1]","[1,254]"
412.761970,After_T3_Stabilization_1,11,369.10210290198074,288.18924736088735,ROUTER,NO,NO,1,,0,21599.771769,1,"[0,1]",
412.761970,After_T3_Stabilization_1,12,376.61202984349086,333.5860857602995,REGISTERED,NO,YES,22,,0,21599.837257,3,"[12,4]",
