time,packet_type,source,current_node,next_hop,dest,hop_count,path_type
41.188125409631596,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
46.188125409631596,NETWORK_REQUEST,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
46.18817320276033,NETWORK_REPLY,"[0,254]",1,"[0,1]","[0,1]",,TREE_REVERSE
46.18822099588907,NETWORK_UPDATE,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
51.188125409631596,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
60.315926158449905,NETWORK_REQUEST,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
60.315996041992975,NETWORK_REPLY,"[0,254]",1,"[0,2]","[0,2]",,TREE_REVERSE
61.188125409631596,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
62.10410201537236,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
71.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
72.10410201537236,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
81.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
82.10410201537236,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
82.31631587981323,CH_TRANSFER,"[0,2]",2,"[3,1]","[3,1]",,CLUSTER_MEMBER
82.31641331015406,NETWORK_UPDATE,"[3,1]",12,"[0,2]","[0,2]",,DIRECT
82.31641331015406,CH_TRANSFER_ACK,"[3,1]",12,"[0,2]","[0,2]",,DIRECT
82.31651074049489,NETWORK_UPDATE,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
85.49411796838454,CH_TRANSFER,"[3,1]",12,"[3,1]","[3,1]",,LOCAL_SELF
89.88928120762233,NETWORK_REQUEST,"[3,2]",22,"[3,254]","[0,254]",,TREE_PARENT
90.3162184494724,SENSOR_DATA,"[3,1]",12,"[0,2]","[0,254]",,MESH_2H
90.31631587981323,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
91.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
91.22360627078294,NETWORK_REQUEST,"[3,2]",22,"[3,254]","[0,254]",,TREE_PARENT
91.22376438394002,NETWORK_REQUEST,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
91.22383441112562,NETWORK_REQUEST,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
91.22390429466869,NETWORK_REPLY,"[0,254]",1,"[0,2]","[3,1]",,TREE_REVERSE
91.22397417821175,NETWORK_REPLY,"[0,254]",2,"[3,1]","[3,1]",,DIRECT
92.10410201537236,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
93.49404390306249,SENSOR_DATA,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
93.49411393024809,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
93.9126935677472,NETWORK_REQUEST,"[3,2]",22,"[3,254]","[0,254]",,TREE_PARENT
98.59140997062123,SENSOR_DATA,"[3,2]",22,"[3,254]","[0,254]",,TREE_PARENT
99.28707793992076,NETWORK_REQUEST,"[0,3]",11,"[0,254]","[0,254]",,DIRECT
99.28717051498307,NETWORK_REPLY,"[0,254]",1,"[0,3]","[0,3]",,TREE_REVERSE
100.3162184494724,SENSOR_DATA,"[3,1]",12,"[0,2]","[0,254]",,MESH_2H
100.31631587981323,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
100.59139964188614,NETWORK_REQUEST,"[3,3]",23,"[3,254]","[0,254]",,TREE_PARENT
101.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
101.28704212771422,NETWORK_REQUEST,"[0,4]",10,"[0,254]","[0,254]",,DIRECT
101.28711092806422,NETWORK_REPLY,"[0,254]",1,"[0,4]","[0,4]",,TREE_REVERSE
102.10410201537236,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
103.49404390306249,SENSOR_DATA,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
103.49411393024809,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
104.20473824234273,SENSOR_DATA,"[0,3]",11,"[0,254]","[0,254]",,DIRECT
104.91278265049435,SENSOR_DATA,"[3,3]",23,"[3,254]","[0,254]",,TREE_PARENT
105.580226763865,SENSOR_DATA,"[0,4]",10,"[0,254]","[0,254]",,DIRECT
108.59140997062123,SENSOR_DATA,"[3,2]",22,"[3,254]","[0,254]",,TREE_PARENT
110.3162184494724,SENSOR_DATA,"[3,1]",12,"[0,2]","[0,254]",,MESH_2H
110.31631587981323,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
111.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
111.28717989220218,CH_TRANSFER,"[0,4]",10,"[11,1]","[11,1]",,CLUSTER_MEMBER
111.28724877444616,NETWORK_UPDATE,"[11,1]",20,"[0,4]","[0,4]",,DIRECT
111.28724877444616,CH_TRANSFER_ACK,"[11,1]",20,"[0,4]","[0,4]",,DIRECT
111.28731765669013,NETWORK_UPDATE,"[0,4]",10,"[0,254]","[0,254]",,DIRECT
111.88947346647169,CH_TRANSFER,"[3,2]",22,"[23,2]","[23,2]",,DIRECT
111.88957820055157,NETWORK_UPDATE,"[23,2]",32,"[3,2]","[3,2]",,DIRECT
111.88957820055157,CH_TRANSFER_ACK,"[23,2]",32,"[3,2]","[3,2]",,DIRECT
111.88968293463145,NETWORK_UPDATE,"[3,2]",22,"[3,1]","[3,1]",,DIRECT
111.88971507373147,NETWORK_UPDATE,"[3,1]",12,"[0,2]","[0,2]",,DIRECT
112.10410201537236,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
113.49404390306249,SENSOR_DATA,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
113.49411393024809,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
114.20473824234273,SENSOR_DATA,"[0,3]",11,"[0,254]","[0,254]",,DIRECT
114.69021851206915,CH_TRANSFER,"[3,3]",23,"[24,1]","[24,1]",,DIRECT
114.69032322636927,NETWORK_UPDATE,"[24,1]",14,"[3,3]","[3,3]",,DIRECT
114.69032322636927,CH_TRANSFER_ACK,"[24,1]",14,"[3,3]","[3,3]",,DIRECT
114.6904279406694,NETWORK_UPDATE,"[3,3]",23,"[3,1]","[3,1]",,DIRECT
114.91278265049435,SENSOR_DATA,"[3,3]",23,"[3,1]","[0,254]",,MESH_3H
114.9128541666004,SENSOR_DATA,"[3,3]",12,"[0,2]","[0,254]",,MESH_2H
114.91295159694123,SENSOR_DATA,"[3,3]",2,"[0,254]","[0,254]",,DIRECT
115.25330995377986,NETWORK_REQUEST,"[23,1]",31,"[3,2]","[0,254]",,TREE_PARENT
115.25340608320454,NETWORK_REQUEST,"[23,1]",22,"[3,1]","[0,254]",,MESH_3H
115.25343822230455,NETWORK_REQUEST,"[23,1]",12,"[0,2]","[0,254]",,MESH_2H
115.25353565264538,NETWORK_REQUEST,"[23,1]",2,"[0,254]","[0,254]",,DIRECT
115.25360553618845,NETWORK_REPLY,"[0,254]",1,"[0,2]","[23,1]",,TREE_REVERSE
115.25367541973151,NETWORK_REPLY,"[0,254]",2,"[0,254]","[23,1]",,TREE_PARENT
115.580226763865,SENSOR_DATA,"[0,4]",10,"[0,254]","[0,254]",,DIRECT
116.69684648622341,NETWORK_REQUEST,"[3,4]",13,"[3,1]","[0,254]",,MESH_3H
116.69690143404938,NETWORK_REQUEST,"[3,4]",3,"[0,2]","[0,254]",,MESH_2H
116.69697146123498,NETWORK_REQUEST,"[3,4]",2,"[0,254]","[0,254]",,DIRECT
116.69704134477804,NETWORK_REPLY,"[0,254]",1,"[0,2]","[3,4]",,TREE_REVERSE
116.6971112283211,NETWORK_REPLY,"[0,254]",2,"[0,254]","[3,4]",,TREE_PARENT
117.29516922060218,CH_TRANSFER,"[23,2]",32,"[23,1]","[23,1]",,DIRECT
117.48168861490191,CH_TRANSFER,"[11,1]",20,"[11,1]","[11,1]",,LOCAL_SELF
117.49715560555414,CH_TRANSFER,"[24,1]",14,"[24,1]","[24,1]",,LOCAL_SELF
117.9231904296924,CH_TRANSFER,"[23,1]",31,"[32,2]","[32,2]",,DIRECT
117.92328414505576,NETWORK_UPDATE,"[32,2]",42,"[23,1]","[23,1]",,DIRECT
117.92328414505576,CH_TRANSFER_ACK,"[32,2]",42,"[23,1]","[23,1]",,DIRECT
117.92337786041912,NETWORK_UPDATE,"[23,1]",31,"[3,2]","[3,2]",,DIRECT
118.59140997062123,SENSOR_DATA,"[3,2]",22,"[3,1]","[0,254]",,MESH_3H
118.59144210972124,SENSOR_DATA,"[3,2]",12,"[0,2]","[0,254]",,MESH_2H
118.59153954006207,SENSOR_DATA,"[3,2]",2,"[0,254]","[0,254]",,DIRECT
119.2871110099582,SENSOR_DATA,"[11,1]",20,"[0,4]","[0,254]",,TREE_PARENT
119.28717989220218,SENSOR_DATA,"[11,1]",10,"[0,254]","[0,254]",,DIRECT
119.88937733704701,SENSOR_DATA,"[23,1]",31,"[3,2]","[0,254]",,TREE_PARENT
119.88947346647169,SENSOR_DATA,"[23,1]",22,"[3,1]","[0,254]",,MESH_3H
119.8895056055717,SENSOR_DATA,"[23,1]",12,"[0,2]","[0,254]",,MESH_2H
119.88960303591253,SENSOR_DATA,"[23,1]",2,"[0,254]","[0,254]",,DIRECT
120.3162184494724,SENSOR_DATA,"[3,1]",12,"[0,2]","[0,254]",,MESH_2H
120.31631587981323,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
120.4392855742909,NETWORK_REQUEST,"[24,2]",34,"[3,3]","[0,254]",,TREE_PARENT
120.43938791046999,NETWORK_REQUEST,"[24,2]",23,"[3,1]","[0,254]",,MESH_3H
120.43945942657604,NETWORK_REQUEST,"[24,2]",12,"[0,2]","[0,254]",,MESH_2H
120.43955685691687,NETWORK_REQUEST,"[24,2]",2,"[0,254]","[0,254]",,DIRECT
120.43962674045993,NETWORK_REPLY,"[0,254]",1,"[0,2]","[24,2]",,TREE_REVERSE
120.43969662400299,NETWORK_REPLY,"[0,254]",2,"[0,254]","[24,2]",,TREE_PARENT
120.88925611647922,NETWORK_REQUEST,"[11,1]",21,"[11,254]","[0,254]",,TREE_PARENT
121.04520885205757,NETWORK_REQUEST,"[24,2]",15,"[24,254]","[0,254]",,TREE_PARENT
121.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
121.22358282206784,NETWORK_REQUEST,"[32,1]",41,"[23,1]","[0,254]",,TREE_PARENT
121.2235869448936,NETWORK_REQUEST,"[23,1]",33,"[23,254]","[0,254]",,TREE_PARENT
121.22364745695253,NETWORK_REQUEST,"[32,1]",31,"[3,2]","[0,254]",,TREE_PARENT
121.22371100486282,SENSOR_DATA,"[23,2]",32,"[3,2]","[0,254]",,TREE_PARENT
121.22374358637721,NETWORK_REQUEST,"[32,1]",22,"[3,1]","[0,254]",,MESH_3H
121.22377572547722,NETWORK_REQUEST,"[32,1]",12,"[0,2]","[0,254]",,MESH_2H
121.2238157389427,SENSOR_DATA,"[23,2]",22,"[3,1]","[0,254]",,MESH_3H
121.22384787804272,SENSOR_DATA,"[23,2]",12,"[0,2]","[0,254]",,MESH_2H
121.22387315581805,NETWORK_REQUEST,"[32,1]",2,"[0,254]","[0,254]",,DIRECT
121.22388239043833,SENSOR_DATA,"[3,4]",13,"[3,1]","[0,254]",,MESH_3H
121.2239373382643,SENSOR_DATA,"[3,4]",3,"[0,2]","[0,254]",,MESH_2H
121.22394303936112,NETWORK_REPLY,"[0,254]",1,"[0,2]","[32,1]",,TREE_REVERSE
121.22394530838355,SENSOR_DATA,"[23,2]",2,"[0,254]","[0,254]",,DIRECT
121.2240073654499,SENSOR_DATA,"[3,4]",2,"[0,254]","[0,254]",,DIRECT
121.22401292290418,NETWORK_REPLY,"[0,254]",2,"[0,254]","[32,1]",,TREE_PARENT
121.43932049429593,NETWORK_REQUEST,"[24,1]",24,"[24,254]","[0,254]",,TREE_PARENT
122.10410201537236,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
122.69011379776903,SENSOR_DATA,"[24,1]",14,"[3,3]","[0,254]",,TREE_PARENT
122.69021851206915,SENSOR_DATA,"[24,1]",23,"[3,1]","[0,254]",,MESH_3H
122.6902900281752,SENSOR_DATA,"[24,1]",12,"[0,2]","[0,254]",,MESH_2H
122.69038745851603,SENSOR_DATA,"[24,1]",2,"[0,254]","[0,254]",,DIRECT
123.22360081216081,NETWORK_REQUEST,"[23,2]",52,"[23,254]","[0,254]",,TREE_PARENT
123.49404390306249,SENSOR_DATA,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
123.49411393024809,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
123.8674535549257,CH_TRANSFER,"[32,1]",41,"[42,1]","[42,1]",,DIRECT
123.86753031537731,NETWORK_UPDATE,"[42,1]",40,"[32,1]","[32,1]",,DIRECT
123.86753031537731,CH_TRANSFER_ACK,"[42,1]",40,"[32,1]","[32,1]",,DIRECT
123.86760707582891,NETWORK_UPDATE,"[32,1]",41,"[23,1]","[23,1]",,DIRECT
124.20473824234273,SENSOR_DATA,"[0,3]",11,"[0,254]","[0,254]",,DIRECT
124.55407690876133,SENSOR_DATA,"[24,2]",34,"[3,3]","[0,254]",,TREE_PARENT
124.55417924494041,SENSOR_DATA,"[24,2]",23,"[3,1]","[0,254]",,MESH_3H
124.55425076104646,SENSOR_DATA,"[24,2]",12,"[0,2]","[0,254]",,MESH_2H
124.55434819138729,SENSOR_DATA,"[24,2]",2,"[0,254]","[0,254]",,DIRECT
124.91278265049435,SENSOR_DATA,"[3,3]",23,"[3,1]","[0,254]",,MESH_3H
124.9128541666004,SENSOR_DATA,"[3,3]",12,"[0,2]","[0,254]",,MESH_2H
124.91295159694123,SENSOR_DATA,"[3,3]",2,"[0,254]","[0,254]",,DIRECT
125.29508381241163,SENSOR_DATA,"[23,1]",33,"[23,254]","[0,254]",,TREE_PARENT
125.43930230380465,NETWORK_REQUEST,"[24,3]",25,"[24,254]","[0,254]",,TREE_PARENT
125.48162888028634,SENSOR_DATA,"[11,1]",21,"[0,3]","[0,254]",,MESH_2H
125.48170615930785,SENSOR_DATA,"[11,1]",11,"[0,254]","[0,254]",,DIRECT
125.49708699791617,SENSOR_DATA,"[24,1]",24,"[24,254]","[0,254]",,TREE_PARENT
125.580226763865,SENSOR_DATA,"[0,4]",10,"[0,254]","[0,254]",,DIRECT
125.68997319730501,NETWORK_REQUEST,"[24,2]",15,"[24,254]","[0,254]",,TREE_PARENT
125.9231257948077,SENSOR_DATA,"[32,1]",41,"[23,1]","[0,254]",,TREE_PARENT
125.9231904296924,SENSOR_DATA,"[32,1]",31,"[3,2]","[0,254]",,TREE_PARENT
125.92328655911707,SENSOR_DATA,"[32,1]",22,"[0,3]","[0,254]",,MESH_2H
125.92335873181509,SENSOR_DATA,"[32,1]",11,"[0,254]","[0,254]",,DIRECT
126.25340366914322,SENSOR_DATA,"[32,2]",42,"[23,1]","[0,254]",,TREE_PARENT
126.25349738450659,SENSOR_DATA,"[32,2]",31,"[3,2]","[0,254]",,TREE_PARENT
126.25359351393126,SENSOR_DATA,"[32,2]",22,"[0,3]","[0,254]",,MESH_2H
126.25366568662928,SENSOR_DATA,"[32,2]",11,"[0,254]","[0,254]",,DIRECT
126.69701458224979,CH_TRANSFER,"[3,4]",13,"[14,1]","[14,1]",,DIRECT
126.69709863026299,NETWORK_UPDATE,"[14,1]",4,"[3,4]","[3,4]",,DIRECT
126.69709863026299,CH_TRANSFER_ACK,"[14,1]",4,"[3,4]","[3,4]",,DIRECT
126.69718267827618,NETWORK_UPDATE,"[3,4]",13,"[3,1]","[3,1]",,DIRECT
126.69723762610215,NETWORK_UPDATE,"[3,1]",3,"[3,1]","[3,1]",,LOCAL_SELF
127.72307299513308,SENSOR_DATA,"[23,2]",52,"[23,254]","[0,254]",,TREE_PARENT
128.39341093905216,CH_TRANSFER,"[24,3]",25,"[26,1]","[26,1]",,DIRECT
128.39351397677245,NETWORK_UPDATE,"[26,1]",36,"[24,3]","[24,3]",,DIRECT
128.39351397677245,CH_TRANSFER_ACK,"[26,1]",36,"[24,3]","[24,3]",,DIRECT
128.39361701449275,NETWORK_UPDATE,"[24,3]",25,"[24,1]","[24,1]",,DIRECT
128.39367156311454,NETWORK_UPDATE,"[24,1]",24,"[24,1]","[24,1]",,LOCAL_SELF
128.59140997062124,SENSOR_DATA,"[3,2]",22,"[0,3]","[0,254]",,MESH_2H
128.59148214331927,SENSOR_DATA,"[3,2]",11,"[0,254]","[0,254]",,DIRECT
128.69000813891276,NETWORK_REQUEST,"[24,4]",5,"[24,254]","[0,254]",,TREE_PARENT
129.2871110099582,SENSOR_DATA,"[11,1]",20,"[0,3]","[0,254]",,MESH_2H
129.28721570440874,SENSOR_DATA,"[11,1]",11,"[0,254]","[0,254]",,DIRECT
129.4394103854295,CH_TRANSFER,"[24,2]",34,"[35,1]","[35,1]",,DIRECT
129.43947279099882,NETWORK_UPDATE,"[35,1]",35,"[24,2]","[24,2]",,DIRECT
129.43947279099882,CH_TRANSFER_ACK,"[35,1]",35,"[24,2]","[24,2]",,DIRECT
129.43953519656813,NETWORK_UPDATE,"[24,2]",34,"[3,3]","[3,3]",,DIRECT
129.88937733704702,SENSOR_DATA,"[23,1]",31,"[3,2]","[0,254]",,TREE_PARENT
129.8894734664717,SENSOR_DATA,"[23,1]",22,"[0,3]","[0,254]",,MESH_2H
129.88954563916974,SENSOR_DATA,"[23,1]",11,"[0,254]","[0,254]",,DIRECT
130.00423915629258,CH_TRANSFER,"[24,2]",15,"[16,1]","[16,1]",,DIRECT
130.00430710473827,NETWORK_UPDATE,"[16,1]",26,"[24,2]","[24,2]",,DIRECT
130.00430710473827,CH_TRANSFER_ACK,"[16,1]",26,"[24,2]","[24,2]",,DIRECT
130.00437505318396,NETWORK_UPDATE,"[24,2]",15,"[24,1]","[24,1]",,DIRECT
130.00444388132019,NETWORK_UPDATE,"[24,1]",14,"[3,3]","[3,3]",,DIRECT
130.31621844947242,SENSOR_DATA,"[3,1]",12,"[0,2]","[0,254]",,MESH_2H
130.31631587981323,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
130.37856761294458,SENSOR_DATA,"[24,2]",15,"[24,254]","[0,254]",,TREE_PARENT
130.3790153878687,SENSOR_DATA,"[24,3]",25,"[24,254]","[0,254]",,TREE_PARENT
131.04196708351395,CH_TRANSFER,"[32,2]",42,"[32,1]","[32,1]",,DIRECT
131.1881254096316,SENSOR_DATA,"[0,1]",0,"[0,254]","[0,254]",,DIRECT
131.22371100486282,SENSOR_DATA,"[23,2]",32,"[3,2]","[0,254]",,TREE_PARENT
131.2238157389427,SENSOR_DATA,"[23,2]",22,"[0,3]","[0,254]",,MESH_2H
131.22388239043835,SENSOR_DATA,"[3,4]",13,"[3,1]","[0,254]",,MESH_3H
131.22388791164073,SENSOR_DATA,"[23,2]",11,"[0,254]","[0,254]",,DIRECT
131.22393733826434,SENSOR_DATA,"[3,4]",3,"[0,2]","[0,254]",,MESH_2H
131.22400736544995,SENSOR_DATA,"[3,4]",2,"[0,254]","[0,254]",,DIRECT
131.48301632179547,CH_TRANSFER,"[23,2]",52,"[53,1]","[53,1]",,DIRECT
131.4830977543174,NETWORK_UPDATE,"[53,1]",53,"[23,2]","[23,2]",,DIRECT
131.4830977543174,CH_TRANSFER_ACK,"[53,1]",53,"[23,2]","[23,2]",,DIRECT
131.48317918683935,NETWORK_UPDATE,"[23,2]",52,"[23,2]","[23,2]",,LOCAL_SELF
131.52645797387837,CH_TRANSFER,"[26,1]",36,"[26,1]","[26,1]",,LOCAL_SELF
131.86732137900418,NETWORK_REQUEST,"[11,2]",30,"[11,254]","[0,254]",,TREE_PARENT
131.8673767944741,SENSOR_DATA,"[42,1]",40,"[32,1]","[0,254]",,TREE_PARENT
131.8674535549257,SENSOR_DATA,"[42,1]",41,"[23,1]","[0,254]",,TREE_PARENT
131.8675181898104,SENSOR_DATA,"[42,1]",31,"[3,2]","[0,254]",,TREE_PARENT
131.8676143192351,SENSOR_DATA,"[42,1]",22,"[0,3]","[0,254]",,MESH_2H
131.8676864919331,SENSOR_DATA,"[42,1]",11,"[0,254]","[0,254]",,DIRECT
132.10410201537238,SENSOR_DATA,"[0,2]",2,"[0,254]","[0,254]",,DIRECT
132.14309541672623,CH_TRANSFER,"[42,1]",40,"[42,1]","[42,1]",,LOCAL_SELF
132.69011379776904,SENSOR_DATA,"[24,1]",14,"[3,3]","[0,254]",,TREE_PARENT
132.69021851206918,SENSOR_DATA,"[24,1]",23,"[3,1]","[0,254]",,MESH_3H
132.69029002817524,SENSOR_DATA,"[24,1]",12,"[0,2]","[0,254]",,MESH_2H
132.69038745851606,SENSOR_DATA,"[24,1]",2,"[0,254]","[0,254]",,DIRECT
132.73037974772822,SENSOR_DATA,"[24,4]",5,"[24,254]","[0,254]",,TREE_PARENT
133.31041932712446,CH_TRANSFER,"[23,1]",33,"[34,1]","[34,1]",,DIRECT
133.31050939019926,NETWORK_UPDATE,"[34,1]",43,"[23,1]","[23,1]",,DIRECT
133.31050939019926,CH_TRANSFER_ACK,"[34,1]",43,"[23,1]","[23,1]",,DIRECT
133.31059945327405,NETWORK_UPDATE,"[23,1]",33,"[23,2]","[23,2]",,DIRECT
133.31068486146458,NETWORK_UPDATE,"[23,2]",32,"[3,2]","[3,2]",,DIRECT
133.4940439030625,SENSOR_DATA,"[3,1]",3,"[0,2]","[0,254]",,MESH_2H
133.49411393024812,SENSOR_DATA,"[3,1]",2,"[0,254]","[0,254]",,DIRECT
134.06773155197368,CH_TRANSFER,"[16,1]",26,"[16,1]","[16,1]",,LOCAL_SELF
134.1323325252367,NETWORK_REQUEST,"[32,1]",51,"[32,254]","[0,254]",,TREE_PARENT
134.20473824234273,SENSOR_DATA,"[0,3]",11,"[0,254]","[0,254]",,DIRECT
134.55407690876135,SENSOR_DATA,"[24,2]",34,"[3,3]","[0,254]",,TREE_PARENT
134.55417924494043,SENSOR_DATA,"[24,2]",23,"[3,1]","[0,254]",,MESH_3H
134.5542507610465,SENSOR_DATA,"[24,2]",12,"[0,2]","[0,254]",,MESH_2H
134.5543481913873,SENSOR_DATA,"[24,2]",2,"[0,254]","[0,254]",,DIRECT
134.6969305342366,SENSOR_DATA,"[14,1]",4,"[3,4]","[0,254]",,TREE_PARENT
134.69701458224978,SENSOR_DATA,"[14,1]",13,"[3,1]","[0,254]",,MESH_3H
134.69706953007577,SENSOR_DATA,"[14,1]",3,"[0,2]","[0,254]",,MESH_2H
134.69713955726138,SENSOR_DATA,"[14,1]",2,"[0,254]","[0,254]",,DIRECT
134.91278265049436,SENSOR_DATA,"[3,3]",23,"[3,1]","[0,254]",,MESH_3H
134.91285416660043,SENSOR_DATA,"[3,3]",12,"[0,2]","[0,254]",,MESH_2H
134.91295159694124,SENSOR_DATA,"[3,3]",2,"[0,254]","[0,254]",,DIRECT
135.29301207681397,NETWORK_REQUEST,"[26,1]",46,"[26,254]","[0,254]",,TREE_PARENT
135.29508381241163,SENSOR_DATA,"[23,1]",33,"[23,254]","[0,254]",,TREE_PARENT
135.48162888028634,SENSOR_DATA,"[11,1]",21,"[0,3]","[0,254]",,MESH_2H
135.48170615930786,SENSOR_DATA,"[11,1]",11,"[0,254]","[0,254]",,DIRECT
135.49708699791617,SENSOR_DATA,"[24,1]",24,"[24,254]","[0,254]",,TREE_PARENT
135.580226763865,SENSOR_DATA,"[0,4]",10,"[0,254]","[0,254]",,DIRECT
135.86730456498128,NETWORK_REQUEST,"[42,1]",50,"[42,254]","[0,254]",,TREE_PARENT
135.9231257948077,SENSOR_DATA,"[32,1]",41,"[23,1]","[0,254]",,TREE_PARENT
135.9231904296924,SENSOR_DATA,"[32,1]",31,"[3,2]","[0,254]",,TREE_PARENT
135.9232865591171,SENSOR_DATA,"[32,1]",22,"[0,3]","[0,254]",,MESH_2H
135.9233587318151,SENSOR_DATA,"[32,1]",11,"[0,254]","[0,254]",,DIRECT
136.25340366914324,SENSOR_DATA,"[32,2]",42,"[23,1]","[0,254]",,TREE_PARENT
136.2534973845066,SENSOR_DATA,"[32,2]",31,"[3,2]","[0,254]",,TREE_PARENT
136.2535935139313,SENSOR_DATA,"[32,2]",22,"[0,3]","[0,254]",,MESH_2H
136.25366568662932,SENSOR_DATA,"[32,2]",11,"[0,254]","[0,254]",,DIRECT
136.39330790133187,SENSOR_DATA,"[26,1]",36,"[24,3]","[0,254]",,TREE_PARENT
136.39341093905216,SENSOR_DATA,"[26,1]",25,"[24,254]","[0,254]",,TREE_PARENT
136.46798376367832,SENSOR_DATA,"[11,2]",30,"[11,254]","[0,254]",,TREE_PARENT
136.60877996544738,CH_TRANSFER,"[34,1]",43,"[34,1]","[34,1]",,LOCAL_SELF
137.1324981037711,CH_TRANSFER,"[32,1]",51,"[52,1]","[52,1]",,DIRECT
137.1325808930383,NETWORK_UPDATE,"[52,1]",60,"[32,1]","[32,1]",,DIRECT
137.1325808930383,CH_TRANSFER_ACK,"[52,1]",60,"[32,1]","[32,1]",,DIRECT
137.1326636823055,NETWORK_UPDATE,"[32,1]",51,"[32,2]","[32,2]",,DIRECT
137.13275848045024,NETWORK_UPDATE,"[32,2]",42,"[23,1]","[23,1]",,DIRECT
137.3434386259583,NETWORK_REQUEST,"[16,1]",27,"[16,254]","[0,254]",,TREE_PARENT
137.4393479798602,SENSOR_DATA,"[35,1]",35,"[24,2]","[0,254]",,TREE_PARENT
137.4394103854295,SENSOR_DATA,"[35,1]",34,"[3,3]","[0,254]",,TREE_PARENT
137.4395127216086,SENSOR_DATA,"[35,1]",23,"[3,1]","[0,254]",,MESH_3H
137.43958423771466,SENSOR_DATA,"[35,1]",12,"[0,2]","[0,254]",,MESH_2H
137.43968166805547,SENSOR_DATA,"[35,1]",2,"[0,254]","[0,254]",,DIRECT
137.7230729951331,SENSOR_DATA,"[23,2]",52,"[23,254]","[0,254]",,TREE_PARENT
137.7560974670211,NETWORK_REQUEST,"[28,1]",28,"[28,254]","[0,254]",,TREE_PARENT
138.0041712078469,SENSOR_DATA,"[16,1]",26,"[24,2]","[0,254]",,TREE_PARENT
138.00423915629258,SENSOR_DATA,"[16,1]",15,"[24,254]","[0,254]",,TREE_PARENT
138.3176898504765,CH_TRANSFER,"[35,1]",35,"[35,2]","[35,2]",,DIRECT
138.31777073104254,NETWORK_UPDATE,"[35,2]",45,"[35,1]","[35,1]",,DIRECT
138.31777073104254,CH_TRANSFER_ACK,"[35,2]",45,"[35,1]","[35,1]",,DIRECT
138.59140997062124,SENSOR_DATA,"[3,2]",22,"[0,3]","[0,254]",,MESH_2H
138.59148214331927,SENSOR_DATA,"[3,2]",11,"[0,254]","[0,254]",,DIRECT
138.95278164543757,CH_TRANSFER,"[53,1]",53,"[53,1]","[53,1]",,LOCAL_SELF
139.0418722853692,SENSOR_DATA,"[32,1]",51,"[32,254]","[0,254]",,TREE_PARENT
139.2871110099582,SENSOR_DATA,"[11,1]",20,"[0,3]","[0,254]",,MESH_2H
139.28721570440874,SENSOR_DATA,"[11,1]",11,"[0,254]","[0,254]",,DIRECT
139.46714392865704,CH_TRANSFER,"[16,1]",27,"[28,1]","[28,1]",,DIRECT
139.46725145420734,NETWORK_UPDATE,"[28,1]",28,"[16,1]","[16,1]",,DIRECT
139.46725145420734,CH_TRANSFER_ACK,"[28,1]",28,"[16,1]","[16,1]",,DIRECT
